ADAMTS20|80070	0.00472680274837425
C14orf180|400258	0.0
CCL11|6356	1.86547997267338
CDX1|1044	0.609093348059271
CGB5|93659	0.0480002051428927
CNTD2|79935	0.0658921497412106
COL11A1|1301	8.7844871667119
COL2A1|1280	0.027034200299595
CRISP2|7180	0.97893028930792
CSF2|1437	0.511838295044828
CSN2|1447	0.0
DUSP5P|574029	0.0943305002363159
FAM3B|54097	2.56014649372725
FAM3D|131177	48.5671885040345
GBX2|2637	0.0147616583615218
GPR158|57512	0.0197836304026497
HAPLN1|1404	1.01340275073894
HOTAIR|100124700	0.091461909550696
HOXA11AS|221883	0.197851329758774
HOXA11|3207	0.298008274792242
HOXA13|3209	0.153707578155268
HOXC10|3226	0.194885116487941
HOXC11|3227	0.720176792171527
HOXC13|3229	0.364873800197404
HOXC5|3222	0.188481986344613
HOXC6|3223	0.355140110545496
HOXC8|3224	1.35285119665178
HOXD11|3237	0.183750251502526
HOXD13|3239	0.13945279590681
IBSP|3381	3.78860352712664
IGF2BP1|10642	0.0295762011688871
KRT4|3851	46.1378344505885
LHX1|3975	0.00730529437920341
LHX5|64211	0.0415602543953146
MAL|4118	3.65737272655987
METTL11B|149281	0.184672857483658
MGC16121|84848	0.144386994788962
MMP13|4322	19.1355127878143
MUC21|394263	0.51762776718739
NETO1|81832	0.0967218480402816
OTC|5009	0.0161807613207857
PLAC1|10761	0.501210215462705
PYY2|23615	0.34310258994461
RXFP1|59350	0.0386708120371763
RXFP3|51289	0.00718708573229074
SIGLEC15|284266	0.430720960481671
SLC24A2|25769	0.0781975172985154
SLC6A7|6534	0.00709523799130299
SMR3A|26952	0.557059236942601
SMR3B|10879	0.220318401912484
SOST|50964	0.682884572253392
SOX11|6664	0.0541412866707313
SPINK8|646424	0.090851297370457
SSX4|6759	0.0286186790113123
TRIM15|89870	0.00594594241305981
ZAN|7455	7.86777098941133E-4
ZG16B|124220	47.1410128184012
ZIC2|7546	0.921084440600408
ZIC5|85416	0.091107660918496
ZPLD1|131368	0.0696047978782499
